station,chunk_id,start_ts,end_ts,status,transcript_id,asr_duration_ms,transcript
wbap-am-820,75364,1782146295.998113,1782146385.998113,done,25738,20720,"Because you had, on her last day, Tulsi Gabbard releasing all these files showing what Fauci had covered up. Not exactly covered in a great deal by legacy media, but at least the information's out there. And a part of a Wall Street Journal story with Jay Bhattacharya, who was at Stanford at the time, and really a well-renowned doctor. I mean, he was part of that club that people were saying, oh, you can't trust this guy. I mean, he was shamed. They ruined these people. They were trying to ruin a lot of them. They absolutely did. Well-respected people. And so he was interviewed, this piece, and he talked about what the Biden administration did. Almost from the beginning of the Biden administration, they weaponized government, aiming to control the speech around the treatment for COVID, the effectiveness of lockdowns, the harms of lockdowns, school closures, masks, you name it. High government officials, including inside the White House itself, would go to social media companies and threaten them, telling the social media companies who and what to censor. So whenever you hear someone talk about, oh, this is an assault on democracy. You know how full of crap that is. I just don't think any of us can forget exactly what happened. That can't ever happen again. No. But it might. Because there's a lot of people out there who will never hear that side of the story. I know. That is unfortunate. We try to tell people a lot."
klif-am-570,75362,1782146280.9767509,1782146370.9767509,done,25736,22407,"bring the caustic gas and groceries down, all this leads to a safer America. So this agreement delivers all that. So it says the Islamic Republic of Iran will conduct dialogue with Oman to define the future administration of maritime services, including, they go on to say, you know, some types of fees and tolls. I thought we'd never allow fees and tolls there, you don't think we'll allow fees and tolls there, right? Brian, we will not. Look, I've had discussions privately with Vice President Vance, just talked to Jared and Steve Whitcock before they left as well. We will not sign any agreement that allows that type of tariffs. Why did they put that in this? I can't speak to that. Because you have to defend something that they say they're not going to accept, but it's in the writing. Well, regardless, they're not going to sign that document. But beyond that, what I'm excited about is this regional approach that I think that that's something that the Persian Gulf countries should be able to please and make keep Iran in check as well. Look, we've defanged Iran now. So certainly those Persian Gulf countries can now step up and help control that situation. You really think Pakistan and Qatar are going to control that situation? No, I think we saw it, he has to step forward along with Qatar. Would you feel better if they were in on these negotiations? Who's that? Saudi Arabia and Saudi Arabia and the UAE, don't you think they'd be more honest brokers? I think that they will be involved in these negotiations. I look at it like we're going down three roads right now. One road is dealing with nukes, one road dealing with Lebanon, and then a third is the original approach to all these other issues."
klif-am-570,75354,1782146197.976229,1782146287.976229,done,25732,17269,"Today, 3 till 7, only on 570KLIF and 96.3 FM HD2. Radio that makes you think. This is the Brian Kilmeade Show. What the president has asked us to do is turn over a new leaf to transform our relationship with the people of Iran and to extend an outstretched hand that says to the people of Iran that if your leadership is willing to give up being a driver of regional instability, if they are willing to give up nuclear weapons ambitions for the long term, then the United States is willing to fundamentally transform our relationship with that country. There's no way. I can't believe he's even serious about this. Of course they're not going to be doing that. They're more radical than ever. Senator Roger Marshall joins us now, budget and health and education committees, and he's lucky enough to have you in the studio. Senator, great to see you. Brian, great to be with you. We've got a hot topic this morning. Yeah, so first off, the memorandum of understanding doesn't seem to be pleased to many people. Are you somebody who's happy with how it's written? You know, I am. I think at the end of the day, what it does is no forever wars, no nukes, the straits open. It's going to bring the caustic gas and groceries down. All this leads to a safer America."
wbap-am-820,75348,1782146129.9966905,1782146219.9966905,done,25730,21221,Thanks for watching! 🎶 Music Outro 🎶
wbap-am-820,75340,1782146046.9961915,1782146136.9961915,done,25727,21672,workers last week roughly one week after the first are two deliveries the cuts touched less than two percent of its workforce and was uh... felt mostly in the servicing customer team sector looking at wall street's latest the dow is up one hundred seventy four points nasdaq down three twenty eight as a b five hundred is in the negative by twenty nine he connected the f w for the latest on the situation the middle east for updates anytime go to w b a p dot com or are free mobile app on your home for w b a p's morning news weekdays five till nine news talk eight twenty and ninety three three f m w b a p i'm mike train up forward is the is being sued by the terror supporters that care for reassigning approach area principal that's on the james show at two oh five the united states is moving on to the next round of the world cup here how their success might not go unnoticed at three thirty five and baseball is getting investigated for punishing bible verses while allowing rainbows and b l m patches here this curve ball at four fifteen that's coming up today two to five on the james show with me james parker on your texas voice for common sense new stock eight twenty ninety three three f m w b a p this former nlb all-star shawn casey aka the mayor keeps hitting it out of the park i don't need to hear anything from anybody there's too much riding on my mind being locked in play offense not defense if you play hard and you play the game right nobody really gets on yet they're going to be here in there but if you show them that you care and that you're playing hard that's what you need to do
wbap-am-820,75337,1782145963.995693,1782146053.995693,done,25724,18233,pass by with WBAP first traffic and weather on the ones I'm Julie Dee Hardy classic Chevrolet and grapevine number one Chevy dealership in the world three years straight more new Chevrolets to choose from than anyone all priced to sell at classic chevrolet.com together let's drive based on new Chevrolet registrations 2023 through 2025 your forecast from the WBAP on time experts 24 7 weather center today partly sunny with scattered showers and thunderstorms high near 93 heat index about 103 tonight partly cloudy with isolated showers and thunderstorms low around 78 tomorrow mostly cloudy with isolated showers and thunderstorms then gradually becoming sunny with a high near 96 heat index about 103 it's 83 degrees in Dallas and 84 in Fort Worth the Dallas Mavericks are finalizing a deal to hire a new head coach Michigan men's basketball coach Dusty May will take over the lead role for the Mavs May is coming off a national championship with the Wolverines this year he led Michigan to a 64 and 13 record over two seasons in Ann Arbor the higher comes a day before the NBA draft begins tomorrow in New York the Dallas Mavericks have two picks in the first round number nine and number 30 your money news brought to you by net worth radio.com rivian laid off hundreds of workers last week roughly one week after the first r2 deliveries the cuts touched less than two percent of its workforce
wbap-am-820,75329,1782145880.9948606,1782145970.9948606,done,25720,19175,"Evaluate the colon without traditional sedation. We also offer preventative ultrasound services, including carotid artery ultrasound to evaluate plaque and stroke risk, thyroid ultrasound to look for nodules or abnormalities, and breast ultrasounds. Whether you have a family history of heart disease or cancer, or you simply want to be proactive, now's the time to stop guessing and know. Schedule your scan today at visionarywellnessimaging.com. That's visionarywellnessimaging.com. Visionary wellness and imaging. Catch it early, live fully. The Dallas Mavericks have found their next head coach. I'm Mike Traina from the 24-hour Breaking News Center. On The Ones. We're still closed on 287 Northbound at Mitchell Boulevard. You have to exit the freeway, and it's holding you up for about five or 10 minutes. Also, I'm seeing a lot of heavy traffic in DFW Airport near the terminals E and D, both directions. So you're gonna need some extra time through there, and if you have a flight, you will need some extra time to get there. And if you're traveling 635 Westbound at Forest, we've got a left lane blocked with this wreck, and it's just slow for a minute or so as you pass by. With WBAP First Traffic and Weather on The Ones, I'm Julie Dee Harvey. Classic Chevrolet and grapevine, number one Chevrolet."
wbap-am-820,75321,1782145797.994391,1782145887.994391,done,25716,19446,"Yes, yes, you know, right in different things. Thanks for this. Thanks for that. It's like, oh man, that's really nice. That's cool That I'll save it for later. I saw a couple of really well done shows over the weekend It's a little rainy. So watch a little bit more TV than I would usually do I don't know if you happen to see this Rod Stewart almost fainted on stage had to use an oxygen tank. I saw that Because it was so freaking hot. Yeah, well, he's old man Jeez, isn't that ageist? Well, no, I mean, but you got to figure he's 80 years old and he's up there You know, do you think I'm sexy and all that stuff? And I mean, yeah, it was actually it was Young Turks It was the end of the song too. Yeah, he was, you know right there at the drum riser and Struggling through man. These things still out there doing it. This is the Markley Van Camp and Robin show Hi, this John Shiro CEO visionary wellness and imaging every day We meet people who feel healthy have no symptoms and are simply doing life as usual But sometimes hidden risks like heart disease lung abnormalities aneurysms early signs of cancer may be developing quietly That's why we created visionary wellness and imaging to give people access to advance preventative imaging before symptoms appear our services include heart scans with calcium scoring heart and lung scans full body preventative CT scans virtual colonoscopies in non-invasive CT scan designed to Evaluate the colon without traditional sedation. We also offer preventative ultrasound services including carotid artery yield"
wbap-am-820,75313,1782145714.9939857,1782145804.9939857,done,25712,24632,"No prime minister has served a full term in 11 years. Number two, Vice President J.D. Vance says Iran has agreed to let nuclear inspectors in whenever a final deal is made. I'll believe it when I see it. There I said it. And then number one, meanwhile Iran is stepping up the execution of dissidents. Okay, because that's what they do. Yeah, that's who they are. Yeah, and we have some people in America actually rooting for Iran. Yeah. Which seems, well, bad and that's crazy. They're rooting against Trump. That's really what they're doing. Yeah. You know what, I'm convinced though it wouldn't matter. They'd be rooting against J.D. Vance or Mitt Romney or John McCain or... Pretty much... It's so far gone now, yeah, I would agree. Anybody else? Okay. Good Father's Day for everybody? Yeah. Excellent. Any highlight you want to share? Okay, I got it. Not really, I mean... You can't because it was what? Too provocative? Know what you're saying? No, no, it was not too provocative. Got it. I got a stackable rolling tool case. That was awesome. Toolbox. Oh, nice. All my saws and stuff. I have that stowed away. It's awesome. I was very much excited about that and people were making fun of me. That's okay. Who cares? You be you, man. You know what, it is true. The most valuable thing is not so much the gift, it's what's written in the card. Or the written part of the card. Yeah. I love that stuff. What the card says. Yes. You know, write in different things. Thanks for this, thanks for that. It's like, oh man, that's really nice. That's cool. Very nice."
wbap-am-820,75305,1782145631.993603,1782145721.993603,done,25708,19798,"It arrives by listening for the latest forecast, and when severe weather strikes, listen for the vital information you need to keep your family safe. News Talk 820 WBAP. And now, new on FM at 93.3. The Marthley Van Camp and Robbins Show. Jamie Marthley, David Van Camp, Scott Robbins, and the five stories we're watching today. All right, number five, Trump says the reflecting pool will likely need to be drained again because of vandals that have gone in and they're peeling up paint. I saw a guy doing that, yeah. There's also people who are out there protesting in favor of the algae, and I'm like, come on. It's a pro-algae contingency. Who knew? By the way, I saw a report on ABC that said, unverified claims of vandalism. I saw the guy do it. He got arrested for it. All right, number four, another violent weekend in Chicago with a couple dozen people shot at least four killed, President Trump posting on True Social, why isn't Governor Pritzker calling me for help? We could have this fixed in a month. They don't want it. No, they don't. No, they don't want to. No. No. No. No. No. No. No. No. No. No. No. No. No."
wbap-am-820,75297,1782145548.9931521,1782145638.9931521,done,25704,11934,"Hey there, I'm Paula Pan, host of the Afford Anything podcast. I help people make the smartest money decisions possible because let's face it, money's too important to wing it. From investing strategies to economic trends to savvy travel, lifestyle design and beyond, we're in this journey to financial independence together. Remember, you can afford anything, just not everything. So, afford anything. Follow and listen on your favorite platform. A Better Life with Dr. Samjay Gupta. They say consistency is key, but sometimes you just got to switch it up. A new study out of Harvard School of Public Health found that varying your exercise routine could add ears to your life."
wbap-am-820,75289,1782145465.992622,1782145555.992622,done,25700,22469,"Thanks for watching! 🎵 One night with Stiny. One night with Stiny. Shout out Folsa and Nelk. I'll give you the breakdown. I want to tell everybody, obviously the Nelk fans know, yo, Stiny running it. I'm doing you a favor. So we'll see where it goes. Could be crazy. This might get wild in here. This is just about me being myself."
wbap-am-820,75281,1782145382.9920166,1782145472.9920166,done,25696,17926,"Yes, but Total T2 is their brand new formula that skyrockets nitric oxide levels in as little as three hours. Since I started taking it, I've been lifting like when we played for Coach Carter. My energy is way up, and it even spiced up things between me and the missus. Are they still giving out complimentary bottles? Yep, just send a text. Text SPARK to 215215 for your complimentary bottle of Nugenics Total T2, the next generation testosterone booster. Text now and we'll include a bottle of Nugenics Thermo-X, our newest, most powerful fat burner ever, absolutely free. Text SPARK to 215215. That's SPARK to 215215. These statements have not been evaluated by the FDA. This product is not intended to diagnose, treat, cure, or prevent any disease. They had to shut down 287 because of a wreck northbound between Mitchell and Rosedale, and so traffic is backed up about 20-25 minutes. The 18-wheeler is being hooked up to a wrecker right now, Eastbound I-30 at Longview and the right lane. You're still backed up at least 15. And as for AT&T Stadium, for the matches there for the World Cup, the surface streets are pretty full, but I-30 and 360 are fine. With WBAP First Traffic, I'm Julie DeHardy. A very special edition of Black Ham Doll."
wbap-am-820,75274,1782145299.9914913,1782145389.9914913,done,25693,19681,"Ben Robbins, Newstalk 820, WBAP, and now on FM at 93.3. I know that hiring can be challenging. You sort through tons of resumes and you get too many so-so applicants. You're just waiting for someone to match your role perfectly. Well, now there's a place where you can meet them fast. ZipRecruiter. For strong candidates, the right fit awaits. Build your team, build it sooner, and meet your match on ZipRecruiter. Just head to ziprecruiter.com slash free right now to try it for free. And you're on your way to meeting your match. Four out of five employers who post on ZipRecruiter get a quality candidate within the first day. So try it now. Go to ziprecruiter.com slash free. Once again, that's ziprecruiter.com slash free. Meet your match on ZipRecruiter. Try it free. Texting enrolls you in recurring automated marketing text messages considered unacquired to purchase message and data rates may apply. The team's looking good this season. I think so. Man, I miss playing football. Ever since I turned 40, I just can't find that fire I used to have. Think it could be lower testosterone? What do you mean? I was feeling the same way. After 40, the body has less testosterone and men lose their edge. That's why I take Nugenics Total T2. That's the testosterone booster, right? Yes, but Total T2 is their brand new formula that skyrockets nitric oxide levels in as little as three hours. Since I started taking it, I've been lifting like moment."
wbap-am-820,75266,1782145216.991051,1782145306.991051,done,25688,14237,collecting just think but all cobbled together doesn't make any sense and you feel dumb because you can't figure it out when nobody can exactly using your you're not quite there on her level yet intellect then you realize it's just god that'll be but i don't think is a mashup monday now brings some joy david does this every monday by its black sabbath versus the food online or you paranoid or never heard and really does work at us that's a great one david well done who put that together that was bill mclintock and i'm out there and good work so by the weaponized the dlj uncovered and someone in the nose is saying that and the five stories were watching today coming right up markley van camp in robbins news talk eight twenty wb and now on f m at ninety three three
wbap-am-820,75258,1782145133.9903102,1782145223.9903102,done,25682,20370,but there you go southern white guy and that's no good so uh... there's your inspiration to kick off the while my god and you're welcome so i can i think it just gets worse yes i don't understand he hasn't decided yet by the way if she's gonna run he all right i can only hope i hope she runs i hope she runs if you're listening right now and you say why did you torture me with that piece of audio it's the simple i said to twenty five minutes of it everybody's got a suffer if i got something like that that's it so i got special monday it's like an art house movie you're watching can't figure out it there is no way to figure it out well tonight i read somewhere uh... but there was this epic word salad this interviews in our i'm desperately trying to find it is taking me twenty five minutes of listening all this other nonsense that i will spare you from yeah yeah the guy with a mask is wandering around yeah i cannot wait for her to run again and it'll be any other uh... incredible failure yes because voters don't like her to get this but when it happens yeah and there will be people screaming good racism sexism you'll get all of it she's not very good at it's just mcgerken he mcgerken all over again mcgerken he mcgerken that's even it's double-time mcgerken okay you gotta explain what mcgerken is what mcgerken is in words you know what the words are individually it reads right to left and you just think but all cobbled together it doesn't make any sense and you feel dumb because you
klif-am-570,75255,1782145118.9696789,1782145208.9696789,done,25681,19590,"the point that Trey Gowdy made over the weekend. He talks about someone else has to make the case of why we have to sacrifice the oil prices for a certain period of time, why the threat level is so high. That case has not been made. And so I'm sympathetic to the president when he says, okay, if I'm not gonna have the backing for this, then I have to do this. That's the reality. Well, Roger Wicker, that's why I talked to him three weeks ago and I said, I just saw your comments. And he called me back and I say, you saw comments are really in support. I go, would be great. Did you call the president? Did you let him know? Because you're not usually the firebrand. And if you have his back, he goes, no, I think it's pretty clear, but I'm just a little upset that some of the way we're going lately, the fact that we didn't finish the job. So CBS did a poll, 72% want the war to end, 42% expect gas price to go down, 31% think Iran has stopped their nuclear program, think Nisam has stopped their new program, 69% said, we're not done yet, we should have finished the job. 59% think they will still threaten their neighbors, 22% think we are the winner, 30% says Iran's the winner, 31% say worth the cost, 57% created more problems than it solved. Because of the gas prices, right? And no one has made the case. What people care about is their immediate concern, right? And that's living paycheck."
klif-am-570,75232,1782144869.968311,1782144959.968311,done,25668,19339,"have proper political oversight, but obviously, as much as this place is very beautiful, I can't stay here for the next 60 days. I'm about to go back home to the United States, but the technical teams are gonna be working with proper oversight to make sure that we're accomplishing the objectives that matter for everybody. It's a waste of time. It's a waste of time because we know everything at the end of the day has to go to the Supreme Leader. And right now, the IRGC, who has the weapons, they don't want peace. They don't. And look, they're posturing publicly. They're still funding the proxies as well. So me personally, I don't think we last, forget 60 days. I don't think we last 30 days. Yeah, and then that would be problematic because instead of getting this done before the 4th of July and just finishing the job, the military wanted two more weeks, you didn't get it. Now they've got two more days and they come and have talks. We need to finish it off then. To do this in August would be really rocking the economy. But as people have told me, now they go on to say that the IAEA is gonna be allowed back in to go inspect the nuclear sites. However, we don't know their freedom and their scientists. They're not gonna know what they don't know. They're gonna go where scientists go with pocket protectors. They're really bright people. But I worry that we need American scientists in there. And maybe-"
klif-am-570,75224,1782144786.967712,1782144876.967712,done,25665,19899,"agenda. The Democrats agenda is I don't like Trump and socialists. So that's why I think the Republicans have, they can actually buck history and win it. I agree with you on so many points. I'm perturbed about what I see in the MOU, but I'm not angry right now. I will become angry if I see those ships, those carriers leaving the Middle East. Then I'm like, what are we doing? As long as the military is there, I have to accept the politics and they have not moved. And I think that's the position of the president. You shouldn't be freaking out because my military is still there. And I've showed you with my record that I will use them when necessary. But I will say the Secretary of War wants 80 million. Of course. So he needs 80 million for the operation and they're going to come back at it. Here's J.D. Vance. And I have the four things. This is the one cut I want you to hear. What they've agreed upon overnight, Qatari. And that leads me to the final thing that we wanted to accomplish, which is actually set up the process for the technical negotiations that will follow our teams with the working with the Iranians, the Qataris and the Pakistanis made great progress yesterday. They will continue to work at the technical level with the teams here in Burgenstock. And then those technical negotiations are going to continue over the weeks and days to come. We wanted to set up a structure for that so that you could have proper political oversight. But obviously, as much as this place is very beautiful, I can't stay here for the next 60 days."
wbap-am-820,75217,1782144635.986504,1782144725.986504,done,25659,20943,accomplished which is actually set up the process for the technical negotiations that will follow yeah okay stock market feels good about it the technical negotiations that will follow the nitty-gritty i guess so we're still in the promise ring phase of this peace negotiation i don't know and that's a great way of putting it actually yeah right yeah we got the promise ring you didn't have it before but now you have it well that is engaged to be engaged during mhm or promise ring still think been a while for me i haven't heard about a promise ring for a long time just asking i don't know it might be did you ever get a promise ring to someone i did yeah they're still selling right now okay one for five hundred ninety dollars five hundred ninety dollars my goodness i want to know the percentage on the promise that the promise actually is filled she's probably still waiting for the phone to ring it hasn't run yet you tell my mind yes i've heard somebody else why do you think i mean she's weighing the other gal you know she got married and i don't care well it all worked out well she's under news going on sorry i brought it up i'm welcome i don't bring a promise ring i'm just like is a still thing anyway ask ya our care star how about that resigned well yeah yeah been predicted for weeks terrible yeah so it was a good he wept he did he had so he is the sixth prime minister to resign in the last decade the last person to survey full-term as uh... prime minister of the uk was david cameron who was re-elected and then resigned right after he collected
wbap-am-820,75209,1782144552.986003,1782144642.986003,done,25655,18808,show all right let's do it market in camp and robin show jamie markey david vancamp shot robin i guess we could start we got so much to tackle today and a lot of fun to have too let's start with iran let's get that out of the way where do we stand nobody really knows but vice president i mean honest to god okay go ahead you're starting off the weekend right now i did just under a suspect vacation is that a care what he's like i'm so relaxed right now everybody like coming in there happy and all the sudden the i hear a random go off i don't know if it's going to explain all this to us but you know i think every ninety seconds there's like the straits open the straits closed there's a deal there's a snob there's an acceptance and so jd vance this morning giving his report on the fresh round of negotiations with iran okay is probably what we're most excited about as americans the iranians have agreed to invite i eighty a inspectors back into their country that is a major milestone for the american people in the first step permanently denuclearizing or or permanently ending a nuclear weapons program in iran and that's exactly what we want to do that's exactly what we asked to happen we made a lot of great progress on other nuclear talks and that leads me to the final thing we want to accomplish which is actually set up the process for the technical negotiations that will follow yeah okay
klif-am-570,75191,1782144371.9653509,1782144461.9653509,done,25647,52772,"Fort Worth, another long-standing problem. It's a stalled 18-wheeler. He spanned 30 at Longview in the right lane. That's causing a 10 to 12-minute delay from Camp Bowie. With KLIF Right Now traffic, I'm Michael Scott. Your 570 KLIF forecast. Upper level instability from the northwest to the southeast is leaving North Texas with widely scattered thunderstorms this morning and again overnight. But once they get through early tomorrow, we're on a path toward triple-digit heat later this week. Today, cloudy, breezy, and humid scattered thunderstorms this morning, tapering off by afternoon. High today, 90. Southeast winds 10 to 20. Partly cloudy and 78 overnight. Slight chance of isolated storms. Tomorrow, partly cloudy, breezy, hot, and humid with a high of 95. Winds south 15 to 20. Wednesday, mostly sunny, breezy in 97. Thursday, sunny, windy, and hot with a high of 99. And 100 by Friday. I'm meteorologist Brad Barton. Your next update with Fox News is in 30 minutes. Breaking news 24-7, available at KLIF.com and on our free mobile app. 570 and 96.3 FM HD2 KLIF. If you... If you... If you... If you... If you... If you... If you... Are you tired of paying full price when you go out? Well, it's time to discover sweet deals. Whether you're looking for local restaurants or a round of golf, We've got it all."
klif-am-570,75183,1782144288.9649348,1782144378.9649348,done,25642,14681,from the 570 KLIF breaking news center this is a news and information update on 570 KLIF and 96.3 FM HD2. I'm Sybil Summers photos have been released of Carmelo Anthony's victim Austin Metcalfe's wound. Sean Allen has more. The evidence released by a Collin County judge included police body camera footage of Anthony's arrest and surveillance videos from the stadium where the stabbing occurred. Carmelo Anthony was found guilty of stabbing Austin Metcalfe and maintained that he acted in self-defense. The footage shows the moments leading up to and following the fatal stabbing with Anthony being escorted out of the stadium by police. Sean Allen KLIF news. And the world cup continues today with Argentina versus Austria the match at Dallas stadium in Arlington begins at 12 pm. Now your 570 KLIF traffic. On the westbound side right at marsh you've got an accident with only a couple of center lanes getting by this wreck has been working for a while it's a 30-minute backup now from Hillcrest and then over on the west side of Fort Worth another long-standing problem.
klif-am-570,75175,1782144205.9643037,1782144295.9643037,done,25639,20329,"that Clive Davis has died. The legendary music mogul was 94. America is listening to Fox News. Born on America's darkest day, 9-11-01, the Tunnel to Towers Foundation has been helping American heroes ever since. Heroes like FDNY Lieutenant Edward J. McDonough Jr. McDonough served at Ground Zero. He later lost his life to a related cancer. The Tunnel to Towers Foundation was able to honor his sacrifice by paying off the family's mortgage. Donate 11 bucks a month, and you can amplify your impact with a car or land donation. Just go to their website, the letter T, the number two, thelettert.org. You're great at protecting your data, but lots of places could still expose you to identity theft. I thought it was safe. If that happens, LifeLock gives you a US-based restoration agent who will stick by your side from start to finish. Phone calls, filing documentation, preparing insurance claims, your agent handles it all. In fact, we're so confident restoration is guaranteed. Pour your money back. Isn't it nice to have someone like that on your side? Save up to 30% with promo code news at lifelock.com. Terms apply. YouTube personality, Benny Johnson, has cracked the code on a new era of newsmaking. Very controversial, very strong opinions. A person who speaks truth, fearlessly breaking for nobody. It's a new cultural landscape. We're not trying to politicize this. People are primed now, and forgive me. Dude, it's just, it is what it is. Here's what's going on in your country, bro. The Benny."
klif-am-570,75167,1782144122.963839,1782144212.963839,done,25635,18761,"nuclear inspectors. This despite the Iranians threatening to walk out in protest at threats by President Trump. There was a little bit of threatening, there was a little bit of whining, but at the end of the day the talks continued and we made great progress. Vice President Vance says Iran could use unfrozen assets to buy American soy, corn and wheat. Fox's Jonathan Savage, Iran acknowledges major progress on ending the fighting in Lebanon, calling that the first real test of negotiations. The UN reports no fighting yesterday between Israel and Iran-backed Hezbollah since early March. British Prime Minister Keir Starmer is resigning and will leave power once his party chooses a replacement. After winning in the landslide two years ago, a series of political mishaps and economic woes brought down his public and party support. It is assumed the Prime Minister and party leader jobs will be taken over by the popular one-time mayor of the city of Manchester, Andy Burnham. He has given up the mayor job to become a member of parliament necessary to become Prime Minister. He would become the seventh Prime Minister of the UK in ten years. Fox's Greg Pelcott in London. Former long-time Fed Chair Alan Greenspan has died. He was 100. He was known as the maestro. He became one of the most influential economic policy makers of his era. He famously warned, as we all remember, of irrational exuberance. Fox Business' Ashley Webster. Greenspan had complications from Parkinson's disease. Also just getting word that Clive Davis has died. The legendary music mogul was 94. America is listening to Fox News."
wbap-am-820,75145,1782143888.981913,1782143978.981913,done,25624,12256,"Hey there, I'm Paula Pan, host of the Afford Anything podcast. I help people make the smartest money decisions possible because let's face it, money's too important to wing it. From investing strategies to economic trends to savvy travel, lifestyle design and beyond, we're in this journey to financial independence together. Remember, you can afford anything, just not everything. So, afford anything. Follow and listen on your favorite platform. A Better Life with Dr. Samjay Gupta. There are lots of things you can measure to get an idea of how healthy you are at any given moment. Temperature, heart rate, blood pressure, just to name a few. But how about how healthy you will be?"
klif-am-570,75143,1782143873.9622633,1782143963.9622633,done,25623,23005,"He spent holidays, he spent birthdays, and different holidays. He was training. Yeah, and then he went over to Orlando. He did not make the academy team, and I'm talking about Alex Freeman. His dad, Antonio Freeman, starred for the Green Bay Packers for years, and his son ends up being an outstanding soccer player. It reminds me of Dennis Rodman's daughter, one of the best players in the women's national team. And it just so happens you could pick a different sport. You know, it's not like he chose science camp. Not that that would be bad, but, I mean, soccer is a good alternative. Understand that, please. And that's what he did, and that's what they said. If America could get their top athletes to play soccer, and not basketball, and football, and baseball, that's when we begin to break through. And we're seeing it here. You know, you say it on the women's side always. Best athletes will play in soccer, maybe because women had fewer choices. Now they have flag football, maybe there's gonna be less soccer players, I hope not. And Antonio Freeman being wide open, and I also think it's great that some of his teammates, Packers teammates, talked about watching Alex play, and they say he's got the same movement with the ball at his feet that his dad had when his ball was in his hand. So I love that comparison. It's good to see. And plus, he's got a stepdad that's played a big role in it. And also, read his story. This guy was not on the best teams all the way up. He was caught a lot, but he's peaking at the right time, right, 23 playing in the World Cup. All right, listen to the Brian Kilmeade Show. Go to brainkilmeade.com. See you in Pensacola July 11th."
klif-am-570,75135,1782143790.9617925,1782143880.9617925,done,25617,21264,"The Bob and Tom Show. Women make things up in their heads. Yeah, is that what you're thinking? Have you ever met you? All day, whenever you want. I will complain about the roundabout. A lot of women will pull up and stop. There's nothing coming. I don't know if it's women. I feel like it's more age. Right, you never know. These cars are fast. What are these cars? They fly out of nowhere. Good Lord. People coming at you, all angles? My cousin, Dorothy, she got hit. The Bob and Tom Show. Follow and listen on your favorite platform. News you need. These individual district court judges are trying to play president. They're trying to play Supreme Court all day. It's just not a conservative thing to do. And I've told them I can't support the bill. 570 K-L-I-F and 96-3 FM HD2. A talk show that's real. This is the Brian Kilmeade Show. When Alex first came to you when he was a young kid and said, dad, I'm gonna play soccer. Were you like, ah, come on, man. Were you like, ah, I'm sure this is just a phase. He's gonna play the real football. There's no career in this. That's exactly kind of how it went. He didn't want to tell me because he thought I wanted him to play football or basketball. So when he told me, I was really like, ah, really? I knew as a dad, it's just time to get on board and support your kids with whatever they do. You just support your kids. And through the process."
klif-am-570,75127,1782143707.9611177,1782143797.9611177,done,25612,11786,"This is Woman's Work with Nicole Kalil. I wish you health, physical, mental, emotional, financial, social, and most definitely spiritual. Redefining what it means to be doing woman's work. I would rather have the temporary pain of discomfort than the avoidable pain of regret. But hear me when I say this, believe in something, believe in yourself. That, more than anything, is absolutely woman's work. This is Woman's Work from Believe. Follow and listen on your favorite platform. Visit SweetDeals.com today."
wbap-am-820,75118,1782143556.9799314,1782143646.9799314,done,25608,18531,"Field day out here probably. Oh my goodness. It's the phosphate. It's the phosphates Me you kidding me? look a Little fun story here. So years ago the wife and I in Fort Wayne, Indiana We get winners, you know, and I'm out traveling and I've got a bad back got into an automobile accident in 2009 young lady I hit us rear-ended us really at a stoplight kind of screwed up my back a little bit And so years ago I said to the wife. I said I'm gonna look at getting a hot tub Wanted a hot tub to soak in help my back help, you know, the sore muscles and whatnot okay, so I bought a hot tub and We installed it had a electrician come put a dedicated line from a breaker box all of that stuff, but my biggest fear Was that I wouldn't know how? To take care of the hot tub And let me tell you so he's this thing I ever did. I Mean literally I would shock it before I got in it. I throw a little bit chlorine in it. I'd shock it It was always up to temp never had anything growing in it was always good I tested it once a week for pH levels and all that shocked the pool Throw a little chlorine in it The algae will go away. I mean, this is such a made-up Story, it's crazy. They could have done it I mean the state-run media could have covered this very same story all four years of Joe Biden's presidency All eight years of Barack Obama's presidency, but they didn't so why are they covering?"
klif-am-570,75116,1782143541.960243,1782143631.960243,done,25607,17987,"Jonathan Hunt, thanks so much. You're doing a great job with coverage. Hopefully you'll end up in the at the Giants stadium or the Meadowlands or MetLife, whatever we're calling it now, for the final. Jonathan, thanks so much. I'll see you there, Brian. Thank you so much. Back in a moment. It's Brian Kilmeade. 570KLIF and 96.3 FM HD2. Wesley Financial Group is not a law firm. Ask yourself this question. Is it really worth holding on to that timeshare that you know you need to get rid of? Here's the truth. The average maintenance fee just went up over 17%. That could have been 117% and there's nothing you can do about it. When you buy a timeshare, you give them a blank check for annual maintenance and assessment fees. I'm Chuck McDowell, founder of Wesley Financial Group. For 15 years, I've helped over 50,000 families cancel their timeshare. Not sell it, not transfer it, cancel it. Did you buy a timeshare because they told you it was a great investment and your maintenance fees would never go up? That's a lie. Are you ready to get rid of your timeshare once and for all? Simply call us and I'll send you our timeshare exit kit that explains all your options for cancellation. Call Wesley now for your timeshare exit kit. 800-515-1771. That's 800-515-1771. 800-515-1771. Paid for by Christian Care Ministry. Maybe this is you too."
