station,chunk_id,start_ts,detection_id,is_ad,ad_category,company_name,website,phone_number,offer_summary,key_claims,confidence,transcript
wbap-am-820,75813,1782151276.0337625,5963,1,business_funding,Cumulus Digital,www.cumulusdigital.com,,outperform industry benchmarks by more than 25%,"[""build solutions for over 4000 businesses"", ""show exactly who saw your ad by name and address""]",0.95,"Average doesn't grow your business. SmartStrategy does. At Cumulus Digital, our campaigns outperform industry benchmarks by more than 25% because we go beyond clicks and impressions, showing you exactly who saw your ad by name and address. We build solutions that fit more than 4,000 businesses that partner with us every month. Let's build one for you. You're not average, and your marketing results shouldn't be either. Visit www.cumulusdigital.com today. Coming up from the 24 hour breaking news center. ClassicChevrolet.com. WBAP's first traffic and weather. On the ones. In Fort Worth, this accident investigation is still ongoing. Northbound Highway 287 remains shut down right around Mitchell Boulevard. Traffic is stacking up from Berry Street. Got an accident as you move into Arlington from Fort Worth. He's found I-20 just after East Loop A-20 approaching Bowman Springs. This is in the two right lanes. About an 8-10 minute back up to Forest Hill Drive. Westbound I-20."
wbap-am-820,75807,1782151193.0332148,5962,1,diet_supplements,,takelean.com,,20% off with free rush shipping on Lean,"[""convert fat into energy"", ""curb appetite and cravings"", ""not for casual dieters"", ""10% off with free rush shipping""]",0.92,"converting fat into energy and curb appetite and cravings. So you're just not as hungry all the time. Lean is not for the casual dieter to try to drop three vanity pounds. Brickhouse Nutrition designed Lean for the frustrated dieter with 10 or more pounds to lose. So let's get you started. 20% off right now, plus free rush shipping. Go to takelean.com, use promo code MBCR to add Lean to your healthy diet and exercise plan. That's MBCR at takelean.com. 10% off right now, plus free rush shipping. Go to takelean.com, use promo code MBCR at takelean.com. Action. Next Role is a groundbreaking podcast created and executive produced by Vernon Davis. Providing cinematic storytelling with thought provoking conversations. The series explores the transformative journeys of athletes, artists, comedians."
wbap-am-820,75803,1782151110.0326712,5960,1,weight_loss,,,,,"[""lower blood sugar"", ""burn fat by converting fat into energy"", ""curb appetite and cravings""]",0.85,charged with felony aggravated battery with a deadly weapon and false identification because she gave police a fake name calling herself i got away before you know i was attracted out i don't think you're calling most of them and then they talk to some people often played pickleball there and manage it and stuff and this is what this leaves me the one uh... you know it hurt my gosh man bob bob bob bob don't tell my kid on a plate pickleball and that's them rise in the news markley van camp in robbins news talk eight twenty w b a p and now one f m at ninety three three you know everybody's talking about these weight loss injections because yet the results look dramatic they work by lowering blood sugar and crushing your appetite but here's the thing those injections no fun and a hassle there can be some pretty intense side effects so if you're saying i want results but i'm not signing up to stab myself every week check this out doctor stepped in and created a weight loss supplement called lean and the results are remarkable lean uses studied ingredients shown to help lower blood sugar burn fat by converting fat into energy and curb appetite and cravings so you're just not as hungry all the time lean is not for the casual
wbap-am-820,75644,1782149367.021297,5939,1,business_funding,The Dental Implant Place,,,free consultation for dental implants,"[""regain confident smile"", ""minimize trauma and pain""]",0.92,"It's just one, it's not all the cows, just the one, the one main one where most people sit. Well my wife was like, well we need to keep the cats off the furniture, I'm like, how are we going to do that? That's after we got married, that's almost impossible. Can you do it, David? It's tough. With cats, it's tough. Yeah, it's tough to keep them off the furniture. Okay. Yeah, you pretty much got to live with it, but they've also sharpened, I got things to put their claws in too. They sharpen their claws on the furniture? Yeah, they do. Oh, dang. Well, I sent you the pictures. It's really, you're not supposed to declaw them anymore, isn't that the... No, you can't, you don't want to do that. You can't? They outlawed it? Well, it's really, really, really awful. Okay. That used to be a thing. I don't know, I'm not a cat person, I have no idea. I sent you a picture of that spray that really does work, that you can put on the couch and the cats won't touch it. You never got it? No. I don't remember. It was like three years ago. Oh my gosh. Yeah, you got to send it to me again. This is the Mark Lee Van Camp and Robin show. I'm Dr. Steve Brown with the Dental Implant Place. I want my patients to regain their confident smile while minimizing the trauma, pain and long healing times commonly seen today. Due to a serious infection, I lost all of my upper teeth. I stopped smiling, even around family, friends and co-workers. I knew it wasn't going to fix itself. I met Dr. Brown and his incredible team at the Dental Implant Place for a free consultation. I chose to go with implants and it was the best decision I ever made."
klif-am-570,75610,1782149019.9957356,5932,1,business_funding,Rumble Wallet,,,limited-time crypto wallet offer,"[""control over your money"", ""faster payments"", ""fewer middlemen"", ""easier to start than you think""]",0.92,"The Hammer Alley podcast, an eighties flashback mockumentary. How did they go from top of the rock to rock bottom? Denver, you are the greatest crowd we've ever had. And I'm not just saying that because it's written down here on the set list by the monitor. To hear the full story of how a band went from a meteoric rise. World premiere video from Hammer Alley. To a metaphoric dumpster flyer. I can't believe he's doing this on live radio. Hammer Alley. Follow and listen on your favorite platform. If 70 KLIF and ninety six three FM HD two. There are things liberals say and then there is reality. Find out the difference here. The Vince Show. Let me ask you something. How much control do you have over your money right now? Technology is rapidly changing how everything works. Crypto is now mainstream. Faster payments, more control, fewer middlemen. And it's easier to start than you think. You see, with Rumble Wallet, you can buy Bitcoin, hold dollar backed stable coins, even own digital gold backed by real gold all in one place. It's a non-custodial crypto wallet, which means you, not a bank or a platform, control access to your funds. Set up is very simple. Connect with MoonPay so you can use your debit card, credit card or bank account and start in minutes and for a limited time."
wbap-am-820,75588,1782148786.0178611,5927,1,debt_relief,Wesley Financial Group,,809703355,timeshare cancellation services,"[""cancel timeshares"", ""reduce maintenance fees""]",0.92,"B of A dot com slash game changers bank of America official bank of the FIFA world cup 2026 Wesley financial group is not a law firm. Ask yourself this question. Is it really worth holding onto that timeshare that you know, you need to get rid of? Here's the truth. The average maintenance fee just went up over 17%. That could have been 117% and there's nothing you can do about it. When you buy a timeshare, you give them a blank check for annual maintenance and assessment fees. I'm Chuck McDowell founder of Wesley financial group for 15 years. I've helped over 50,000 families cancel their timeshare, not sell it, not transfer it, cancel it, did you buy a timeshare because they told you it was a great investment and your maintenance fees would never go up. That's a lie. Are you ready to get rid of your timeshare once and for all simply call us and I'll send you our timeshare exit kit that explains all your options for cancellation call Wesley now for your timeshare exit kid, 809 7 0 3355. That's 809 7 0 3355 809 7 0 3355. Hi, this is Nicholas cage. When you're a teenager, there are a lot of things going on that can produce stress and anxiety. The pressures of school dating in the future in general can seem overwhelming sometimes, but there are healthy ways to deal with ways to reduce it and channel your energy in positive directions. And you don't have to do it."
klif-am-570,75586,1782148770.9934914,5926,1,insurance,ethos.com,ethos.com/term,,life insurance quote and application online,"[""fast application"", ""100% online"", ""free quote"", ""same day coverage"", ""no medical exams"", ""$3 million coverage""]",0.85,"Republicans, establishment Republicans, hate it, and I think that's cause for the American people to love it. More ahead on the Vint show, the Vint show. My name is Whitney Allen and I'm a widow. My husband Ryan died. We never thought we'd ever have to use life insurance, but the unexpected happened with ethos signing up was fast and a hundred percent online. You can get a quote in seconds, apply in minutes and get same day coverage, no medical exams, and you can get up to $3 million worth of coverage. I'm grateful we were prepared. Get your free quote at ethos.com slash term. That's ethos.com slash term paid spokesperson time spent on application may vary online health questions required. Are you having trouble hearing? Hearing loss can devastate the quality of your life. Now there's an affordable fix for you or your loved one rated the best hearing aids of 2026 by Forbes health audience hearing has the highest quality hearing aids at the lowest prices starting at just $98 a pair. I actually like them better than my old $5,000 hearing aid. I could not believe how my hearing and life changed. Join over 1 million happy customers by going to AudienHearing.com. That's A-U-D-I-E-N hearing.com. Vince Colonnaze. Breaking news. Hear it here first DFW. 570KLIF and 96.3 FM HD2. Are you the Hammer Alley podcast, an eighties flashback mockumentary."
wbap-am-820,75522,1782148039.0107875,5922,1,business_funding,,SweetDeals.com,,,"[""save with amazing local businesses""]",0.85,"Ready to discover your new favorite spot? At SweetDeals.com, we help you save with amazing local businesses. Save more, explore more, and uncover hidden gems. Visit SweetDeals.com today. A big story's break. Anthony was emotional, when the verdict was read, he was crying, he was hanging his head. Keep connected, DFW. News Talk 820, WBAP. And now on FM at 93.3. Are you ready? Jamie Markley, David Van Camp, and Scott Robbins. We just become best friends, yep. Making sense of it all? Oh, I get it. And having some fun? Lighten up, Francis. This is..."
wbap-am-820,75514,1782147956.0102067,5921,1,vacation_recreation,,our website,,summer vacay payday contest,"[""five winners"", ""$1,000 prize""]",0.85,"Jim Rome takes on sports. I've been doing this show for decades and decades and decades with rapid fire takes. Learn how to stop it, learn how to run it, or at least make a good argument. I don't even like to play. I've never fought so hard to defend something I don't like. Scorching debates. You can be about anything you want. Why are you pushing me? He's the spitfire of sports smack. Just so you all know, this is no one off. This is what we're going to get every single day. Let's go, Jim. Let's go. The Jim Rome Show podcast. Follow and listen on your favorite platform. Make a splash this summer with the summer vacay payday. Five winners will each score $1,000 to soak up a weekend getaway or a stellar staycation. Head to our website to enter this national contest for your chance to give your summer a serious glow up with $1,000 in the summer."
klif-am-570,75496,1782147774.98544,5917,1,identity_theft_protection,Lifelock,t2t.org,,identity theft protection service,"[""monitors millions of data points a second"", ""alerts to suspicious activity""]",0.85,"Established what he calls coordination mechanism to keep open the Strait of Hormuz Fox is Richardson at the White House Iran calls the first real test of negotiations ending the fight in Lebanon where Israel and Iran backed Hezbollah Have a new ceasefire a murder conviction is reinstated for a former store clerk who confessed in the 1979 disappearance of six-year-old Aton Pates in New York City the US Supreme Court in a 6-3 ruling granting an appeal from New York Prosecutors who challenged a federal appeals court decision that tossed out the verdict against Pedro Hernandez over a judge's instructions to the jury America is listening to Fox News Now this 25th anniversary of 9-11 the tunnel to towers foundation remains committed to honoring the heroes shaped by that day heroes like NYPD detective Victor Vargas a US Air Force veteran who died from pancreatic cancer after serving in the World Trade Center recovery efforts tunnel to towers honored Detective Vargas by paying off the family's mortgage You can donate $11 a month and you can amplify your impact with a car or land donation Go to their website the letter T the number two the letter t.org Lots of places can expose you to identity theft. Oh, no That's why lifelock monitors hundreds of millions of data points a second for threats to your identity Which is way more than anyone can do on their own if we find anything Suspicious like new loans or changes to your financial accounts. We alert you right away all through text phone"
wbap-am-820,75490,1782147707.008364,5915,1,health_supplements,New Nordic,,,liver detox supplement,"[""delicious daily detox"", ""keep you feeling your best""]",0.92,"Now Jason Kidd finally has a replacement in Dallas. I'm Mike Traina from the 24 hour breaking news center classic chevrolet.com WPAP's first traffic and weather on the ones Completely shut down with an accident in Fort Worth 287 northbound at Mitchell You're gonna be backed up for about 10 minutes north loop 820 eastbound before Meadow Lakes There's a wreck reported traffic is backed up through Halton Road So that's gonna take about 10 to 15 and if you're traveling i-30 eastbound at loop 12 Walchum Walker Couple of right lanes blocked at a couple minute delay with WPAP first traffic and weather on the ones I'm Julie D Hardy classic Chevrolet in grapevine Number one Chevy dealership in the world three years straight more new Chevrolets to choose from than anyone all priced to sell at classic chevrolet.com together. Let's drive From The WBAP on time experts 24-7 weather center keeping our eyes peeled for potential thunderstorms greatest risk of stronger severe storms Just off to the northeast the metroplex. It's hot and humid and stormy today across Northeast, Texas 95 degrees Most of the storms east of us today 80 degrees tonight and 90 degrees for tomorrow Update sponsored by New Nordic giving your liver spring cleaning is easy with active liver from New Nordic the delicious daily detox That will keep you feeling your best search for active liver by New Nordic on Amazon or pick some up at local CVS Wegmans or GNC for WBAP news. I'm meteorologist Scott Lauria more at the Weather Channel"
wbap-am-820,75475,1782147541.007172,5911,1,business_funding,My Computer Career,mycomputercareer.edu/cwp,,IT career classes and VA benefits,"[""class schedules fit into your life"", ""skills in high demand"", ""financial aid available""]",0.85,"It's meta. They've got really low employee morale right now, so they're trying to cure that, you know, with what? Snacks. And that's Nimrods in the news. Mark Lee Van Camp in Robbins. News Talk 820 WBAP. And now on FM at 93.3. In the military, the mission was clear. You knew what to do. Now, the mission has changed. Stepping into civilian life isn't about finding a job. It's finding your purpose. I wanted a career that would leverage the skills and discipline I gained in the military. IT just felt right. My Computer Career offers class schedules that fit into your life and skills in high demand. Put your VA benefits to work. Visit mycomputercareer.edu slash cwp to jumpstart your IT career today. An Elite CompTIA certification partner. Financial aid is available to those who qualify, including VA benefits. From the FIFA World Cup to competitive business environments, grand ambitions lead to game changing achievements at Bank of America. We're there to support businesses at every step, providing insights and expertise to help you gain an edge. What would you like the power to do? Explore winning business solutions at B of A dot com slash game changers. Bank of America, official Bank of the FIFA World Cup 2026. Home show women make things up in their heads. That was your thinking. Have you ever met you all?"
klif-am-570,75446,1782147193.9817092,5904,1,privacy_protection,incogny,incogny.com/slash-data,,60% off privacy protection,"[""remove personal information from data brokers"", ""stop spam calls and scams""]",0.95,"France to Spain especially so you're right senator Roger Marshall always appreciate you coming in look I hope forward this is a smooth 60 days. Thanks so much back in a moment. It's Brian Kilmeade KLIF Every spam call every scam text every sketchy email with your name Each one starts the same way somebody found your phone number and is sitting on data broker sites right now So is your home address your email your age even the names of your family members all of it Searchable and for sale and scammers don't need to be hackers to get it They just need Google and five minutes every scam starts with one thing your personal information being available to the wrong person So forget the spam filters and call blockers the real fix Disappear that's what incogny does they contact hundreds of data brokers and legally force them to remove your information and when new brokers pop up Incogny finds those two they can't spam you if they can't find you right now get 60% off with a great deal at incogny dot-com slash data, so go to INC OGNI dot-com slash data and take back your privacy. That's incogny dot-com slash data Man I love this place. I've been certainly here since I was a kid"
wbap-am-820,75434,1782147043.0031374,5901,1,health,Bristol-Meyers Squibb,notimetowait.com,,,"[""contact a doctor for atrial fibrillation symptoms""]",0.92,"believe you. Okay. Set the school. Yeah, got it. Alright, got it. Oh, by the way, for my story, um, you know, the, uh, terrorist attack that didn't happen at the UFC fight. Oh, yeah, yeah. Rogan talking about what Trump said about it. I don't know if you've heard that. It's worth a listen. That and Nimrod's in the news coming up. Mark Lee Van Campen-Robbins, Newstalk E20 WBAP. And now on FM at 93.3. That's mycomputercareer.edu slash cwp to learn more. That's mycomputercareer.edu slash cwp and elite CompTIA certification partner. VA education benefits are available to those who qualify. Why'd I go to the doctor working on the farm? My heart kept skipping a beat. I didn't think much of it, but my daughters made me get checked out. Turns out I have atrial fibrillation, which increases the risk of stroke about five times symptoms like a regular heartbeat, heart racing, chest pain, shortness of breath, fatigue, or lightheadedness can come and go. But if it's AFib, the risk of stroke remains. If you have symptoms, contact a doctor. I'm so glad I did. Visit no time to wait.com sponsored by Bristol-Meyers Squibb."
wbap-am-820,75281,1782145382.9920166,5882,1,supplements,Nugenics,,,free bottles with text message,"[""skyrockets nitric oxide levels in as little as three hours"", ""boosts energy"", ""spices up relationships""]",0.95,"Yes, but Total T2 is their brand new formula that skyrockets nitric oxide levels in as little as three hours. Since I started taking it, I've been lifting like when we played for Coach Carter. My energy is way up, and it even spiced up things between me and the missus. Are they still giving out complimentary bottles? Yep, just send a text. Text SPARK to 215215 for your complimentary bottle of Nugenics Total T2, the next generation testosterone booster. Text now and we'll include a bottle of Nugenics Thermo-X, our newest, most powerful fat burner ever, absolutely free. Text SPARK to 215215. That's SPARK to 215215. These statements have not been evaluated by the FDA. This product is not intended to diagnose, treat, cure, or prevent any disease. They had to shut down 287 because of a wreck northbound between Mitchell and Rosedale, and so traffic is backed up about 20-25 minutes. The 18-wheeler is being hooked up to a wrecker right now, Eastbound I-30 at Longview and the right lane. You're still backed up at least 15. And as for AT&T Stadium, for the matches there for the World Cup, the surface streets are pretty full, but I-30 and 360 are fine. With WBAP First Traffic, I'm Julie DeHardy. A very special edition of Black Ham Doll."
wbap-am-820,75274,1782145299.9914913,5879,1,business_funding,ZipRecruiter,ziprecruiter.com/slash-free,,free trial for job posting and candidate matching,"[""quality candidates within the first day"", ""try it free""]",0.95,"Ben Robbins, Newstalk 820, WBAP, and now on FM at 93.3. I know that hiring can be challenging. You sort through tons of resumes and you get too many so-so applicants. You're just waiting for someone to match your role perfectly. Well, now there's a place where you can meet them fast. ZipRecruiter. For strong candidates, the right fit awaits. Build your team, build it sooner, and meet your match on ZipRecruiter. Just head to ziprecruiter.com slash free right now to try it for free. And you're on your way to meeting your match. Four out of five employers who post on ZipRecruiter get a quality candidate within the first day. So try it now. Go to ziprecruiter.com slash free. Once again, that's ziprecruiter.com slash free. Meet your match on ZipRecruiter. Try it free. Texting enrolls you in recurring automated marketing text messages considered unacquired to purchase message and data rates may apply. The team's looking good this season. I think so. Man, I miss playing football. Ever since I turned 40, I just can't find that fire I used to have. Think it could be lower testosterone? What do you mean? I was feeling the same way. After 40, the body has less testosterone and men lose their edge. That's why I take Nugenics Total T2. That's the testosterone booster, right? Yes, but Total T2 is their brand new formula that skyrockets nitric oxide levels in as little as three hours. Since I started taking it, I've been lifting like moment."
klif-am-570,75175,1782144205.9643037,5868,1,identity_protection,LifeLock,lifelock.com,,identity theft protection with up to 30% off,"[""guaranteed restoration"", ""US-based restoration agent"", ""handles documentation and insurance claims""]",0.85,"that Clive Davis has died. The legendary music mogul was 94. America is listening to Fox News. Born on America's darkest day, 9-11-01, the Tunnel to Towers Foundation has been helping American heroes ever since. Heroes like FDNY Lieutenant Edward J. McDonough Jr. McDonough served at Ground Zero. He later lost his life to a related cancer. The Tunnel to Towers Foundation was able to honor his sacrifice by paying off the family's mortgage. Donate 11 bucks a month, and you can amplify your impact with a car or land donation. Just go to their website, the letter T, the number two, thelettert.org. You're great at protecting your data, but lots of places could still expose you to identity theft. I thought it was safe. If that happens, LifeLock gives you a US-based restoration agent who will stick by your side from start to finish. Phone calls, filing documentation, preparing insurance claims, your agent handles it all. In fact, we're so confident restoration is guaranteed. Pour your money back. Isn't it nice to have someone like that on your side? Save up to 30% with promo code news at lifelock.com. Terms apply. YouTube personality, Benny Johnson, has cracked the code on a new era of newsmaking. Very controversial, very strong opinions. A person who speaks truth, fearlessly breaking for nobody. It's a new cultural landscape. We're not trying to politicize this. People are primed now, and forgive me. Dude, it's just, it is what it is. Here's what's going on in your country, bro. The Benny."
klif-am-570,75143,1782143873.9622633,5862,1,,,brainkilmeade.com,,,[],0.85,"He spent holidays, he spent birthdays, and different holidays. He was training. Yeah, and then he went over to Orlando. He did not make the academy team, and I'm talking about Alex Freeman. His dad, Antonio Freeman, starred for the Green Bay Packers for years, and his son ends up being an outstanding soccer player. It reminds me of Dennis Rodman's daughter, one of the best players in the women's national team. And it just so happens you could pick a different sport. You know, it's not like he chose science camp. Not that that would be bad, but, I mean, soccer is a good alternative. Understand that, please. And that's what he did, and that's what they said. If America could get their top athletes to play soccer, and not basketball, and football, and baseball, that's when we begin to break through. And we're seeing it here. You know, you say it on the women's side always. Best athletes will play in soccer, maybe because women had fewer choices. Now they have flag football, maybe there's gonna be less soccer players, I hope not. And Antonio Freeman being wide open, and I also think it's great that some of his teammates, Packers teammates, talked about watching Alex play, and they say he's got the same movement with the ball at his feet that his dad had when his ball was in his hand. So I love that comparison. It's good to see. And plus, he's got a stepdad that's played a big role in it. And also, read his story. This guy was not on the best teams all the way up. He was caught a lot, but he's peaking at the right time, right, 23 playing in the World Cup. All right, listen to the Brian Kilmeade Show. Go to brainkilmeade.com. See you in Pensacola July 11th."
klif-am-570,75116,1782143541.960243,5855,1,timeshare_cancellation,Wesley Financial Group,,8005151771,timeshare exit kit for cancellation,"[""cancel timeshare"", ""helped 50,000 families""]",0.92,"Jonathan Hunt, thanks so much. You're doing a great job with coverage. Hopefully you'll end up in the at the Giants stadium or the Meadowlands or MetLife, whatever we're calling it now, for the final. Jonathan, thanks so much. I'll see you there, Brian. Thank you so much. Back in a moment. It's Brian Kilmeade. 570KLIF and 96.3 FM HD2. Wesley Financial Group is not a law firm. Ask yourself this question. Is it really worth holding on to that timeshare that you know you need to get rid of? Here's the truth. The average maintenance fee just went up over 17%. That could have been 117% and there's nothing you can do about it. When you buy a timeshare, you give them a blank check for annual maintenance and assessment fees. I'm Chuck McDowell, founder of Wesley Financial Group. For 15 years, I've helped over 50,000 families cancel their timeshare. Not sell it, not transfer it, cancel it. Did you buy a timeshare because they told you it was a great investment and your maintenance fees would never go up? That's a lie. Are you ready to get rid of your timeshare once and for all? Simply call us and I'll send you our timeshare exit kit that explains all your options for cancellation. Call Wesley now for your timeshare exit kit. 800-515-1771. That's 800-515-1771. 800-515-1771. Paid for by Christian Care Ministry. Maybe this is you too."
wbap-am-820,75026,1782142560.9734135,5845,1,home_improvement,Azure Standard,azurestandard.com,,,"[""organic groceries"", ""household essentials""]",0.92,"Jonathan Savage, Fox News. Texas ranked sixth in the nation for summer driving. Here's Clayton Neville. With nearly 72% of US adults planning to take some kind of road trip this summer, Wallet Hub has released its report on the best and worst states for summer road trips. The study considered factors like the number of attractions and road quality to travel-related costs. The Lone Star State ranked first in number of attractions, fifth in average gas prices, 12th in access to scenic byways, and 30th in lowest price of camping. Clayton Neville, WBAP News. Your Money News brought to you by networthradio.com. Micron Technology stock surged this morning on pace to hit a new record. Ahead of the chipmaker's earnings report on Wednesday of this week, shares of Micron rose nearly 5% in early trading today and is up about 360% over the past six months. On Wall Street, the Dow was up 165 points. The NASDAQ is down 282. The S&P 500 has dropped 25 points. Keep connected, DFW, for the latest on the situation in the Middle East. For updates anytime, go to wbap.com or our free mobile app on your home for WBAP's Morning News, News Talk A20, and 93.3 FM, WBAP. I'm Monty Cook. This report is sponsored by Azure Standard. Spring is here, and it's the perfect time to refresh what's in your home. Azure Standard offers organic groceries and household essentials chosen with care. Start the season strong at azurestandard.com."
wbap-am-820,74991,1782142145.9705966,5837,1,home_repair,Do West Foundation Repair,dowestfoundation.com,9724060912,,"[""lifetime transferable warranty"", ""long-term company stability""]",0.92,"I recommend repairs if you need them. Most homes just need to have the foundation water, that's it, that's it. They'll tell you that by the way, that's fantastic. And look, most jobs, they come with a lifetime transferable warranty, not a service agreement but here's why that's important. A lifetime warranty isn't worth the paper it's printed on if the company goes out of business. You wanna do business with a company that's been doing it for a long time, your home's your biggest investment, go talk to my friends. Over at Do West Foundation Repair, 972-406-0912, that's 972-406-0912. Or you can go online at dowestfoundation.com, that's d-u-west.com, d-u-west.com. Tell them Matlock sent you. We'll be right back. Westwood One Sports Night, the hot takes you won't hear anywhere else. I don't know how they're gonna win but they're gonna win. They have to be better in certain areas, what are they? Or is it just one of those things?"
wbap-am-820,74983,1782142062.970008,5834,1,insurance,Dewes Foundation Repair,,,,"[""family-owned since 1978"", ""expert in foundation repair"", ""invented ultra pile system"", ""only recommend necessary repairs""]",0.85,"We're gonna talk about Fort Worth ISD and care. You're not gonna want to miss it. My name is Matt Locke You're listening to news talk 820 and 93 3 FM WB AP Alright, ladies and gentlemen, do me a great big favor. Hey, go check out my friends over at Dewes Foundation repair We got a lot of rain. It's been a really wet spring. Okay, now we're gonna get hot I was listening to Brad this morning and he was telling us gonna be a hundred degrees We're gonna get our first hundred degree day this week. You know, what's gonna happen? The soil is gonna dry up. It's gonna start moving. It's Texas and your Foundation can be affected Jim Dutton over there family-owned since 1978 been a long time. He's the expert. He's seen it all. He knows it all I mean Dewest invented what's called the ultra pile It's a system that a lot of these other foundation companies are using you you want to go to the people Who actually are the ones doing it who are out there making sure it takes place. I mean, they're actually Revolutionizing the industry do as foundation repair only recommend repairs if you need them They're not going to run you down the path. They're not a mechanic. Hey, you got an oil leak You need a new starter a new timing belt all that stuff They're only going to recommend repairs if you need them most homes just need to have their water that they're the foundation water That's it. That's it"
klif-am-570,74973,1782141964.9509175,5832,1,,,,,discount deals,"[""save big on everything""]",0.85,"Mike Trott, you ready? Let's do it. Hosted by former Navy CEO, Mike Ritland. It's unfiltered. You know, when you go to the sound of the gun, bam, you're gone. It's weird. I mean, I've had so many near-death experiences. It's raw. I love this country. I offered my life to serve this nation and protect its people. The question of what's the meaning of life, and to me it just boils down to one single word versus purpose. Mike Trott, follow and listen on your favorite platform. Are you tired of paying full price when you go out? Well, it's time to discover sweet deals. Whether you're looking for local restaurants or a round of golf, we've got it all at half price. Imagine saving big on everywhere."
wbap-am-820,74936,1782141564.9667203,5824,1,business_funding,Mattress Firm,,,July 4th sale on mattresses,"[""curated selection of top brands"", ""sleep experts help"", ""make sleep easy""]",0.92,"Report is sponsored by Mattress Firm. Trouble sleeping lately? Upgrade to the great sleep you deserve at Mattress Firm's July 4th sale. Choose from a curated selection of top brands and let their sleep experts help you narrow it down. They make sleep easy. Brought to you by the Good Feed Store. I'm back to doing what I love and more thanks to the Good Feed Store. Are you dealing with bad feet all day? The Good Feed Store wants to get you back to living in comfort. Schedule your free fitting at goodfeed.com. DFW's most listened to news, traffic, and weather station. News Talk, 820-WVAP. And now, new on FM at 93.3. [""Wake Up with WVAP's Morning News""] Wake up with WBAP's morning news weekdays five till nine with Ernie, Carla, Hal, Jay, Money, and Brad on the news, traffic, and weather on the ones. Plus, look, they're kind of funny people, right? They talk about funny stuff. You're gonna wanna check it out Monday through Friday here on News Talk 820. 93.3 FM, WBAP, I'm your host, Matt Locke. We're gonna go to the phones here. We've got WBAP sports guru, John Ingham, on the phone. John, what can you tell us about this Mavericks maybe hiring Dusty May from Michigan? Well, I think it's more than a maybe, Matthew, and thanks for having me this morning. Who would've thought that with..."
wbap-am-820,74928,1782141481.96627,5821,1,,Mattress Firm,,,,[],0.92,"Westwood One Sports Night, the hot takes you won't hear anywhere else. I don't know how they're going to win, but they're going to win. They have to be better in certain areas. What are they? Or is it just one of those things that make us sports fans? Stay on the line, get on the call, talk about whatever you want. That's what we're doing. Not even close to being tired right now. We're open all night here on Westwood One. Westwood One Sports Talk. Follow and listen on your favorite platform. Music We've got two lanes getting through on 635 Westbound approaching Marsh. So you've got about a 20 minute backup as you move that way from 75. Also, if you're trying to travel on Eastbound I-30 at Longview, we have an 18 wheeler parked in the right lane. You're back up about 20 minutes. And we do have some heavy traffic around AT&T Way, especially if you're on I-30 trying to exit there on the westbound side. And right around 161, 161 Southbound is backing up as well. All the surface streets around AT&T Way are pretty packed in. You might just want to take the TRE to DFW Airport and use this shuttle. With WBAP First Traffic, I'm Jew Edie Hardy. This report is sponsored by Mattress Firm."
wbap-am-820,74833,1782140402.9598713,5812,1,business_funding,Cumulus Digital,CumulusDigital.com,,outperform industry benchmarks by more than 25%,"[""campaigns outperform industry benchmarks by more than 25%"", ""build solutions for over 4000 businesses""]",0.92,"Average doesn't grow your business. SmartStrategy does. At Cumulus Digital, our campaigns outperform industry benchmarks by more than 25% because we go beyond clicks and impressions, showing you exactly who saw your ad by name and address. We build solutions that fit more than 4,000 businesses that partner with us every month. Let's build one for you. You're not average, and your marketing results shouldn't be either. Visit CumulusDigital.com today. Learn more at CumulusDigital.com This isn't your average podcast. Do you like parties? I do like a huge chug of tequila. First time we ever went to L.A., we somehow got into a bitty party. What's a Elon Musk house party look like? My parties generally have a very high production value. The Full Send Podcast. Join the party. It's been entertaining, dude. Follow and listen on your fa-"
klif-am-570,74830,1782140387.9414175,5810,1,debt_relief,National Debt Relief,,8007179090,affordable debt relief program,"[""save money on debt"", ""helped over a million people"", ""five-star reviews"", ""A-plus rating from the Better Business Bureau""]",0.92,"afford. And no, it's not bankruptcy or a debt consolidation loan. It's a real, affordable debt relief program that could save you lots of money. National Debt Relief has already helped over a million people with their debt and has thousands of five-star reviews and an A-plus rating from the Better Business Bureau. So if you owe $10,000 or more, don't wait. Call 800-717-9090 now to see if you qualify. That's 800-717-9090. One call could help reduce what you owe and simplify your monthly payments. Call 800-717-9090 now to find out how much you could save. This isn't your average podcast. Do you like party? I do like a huge chug of tequila. The Hallerhead Whiskey Bottle Chug in front of Dana White. That was the first time we ever went to LA. We somehow got into a bitty party. What's an Elon Musk house party look like? My parties generally have a very high production value. This is Full Send. I do want to do a lot more pranks. Join the party. Jack Doherty in the house. Feeling good, man."
